phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC	Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	58	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC.gz
C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC	Squamous cell neoplasms and carcinomas of the skin (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	4078	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC.gz
C3_STOMACH_ADENO_EXALLC	Adenocarcinoma and papillary adenocarcinoma of stomach (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	956	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_ADENO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_ADENO_EXALLC.gz
C3_STOMACH_EXALLC	Malignant neoplasm of stomach (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1741	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_EXALLC.gz
C3_STOMACH_NEUROENDOCRINE_EXALLC	Neuroendocrine tumor and carcinoma of stomach (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	145	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_NEUROENDOCRINE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_STOMACH_NEUROENDOCRINE_EXALLC.gz
C3_TESTIS_EXALLC	Malignant neoplasm of testis (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	536	143624	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_EXALLC.gz
C3_TESTIS_NONSEMINOMA_EXALLC	Non-seminoma of testis (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	192	143624	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_NONSEMINOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_NONSEMINOMA_EXALLC.gz
C3_TESTIS_SEMINOMA_EXALLC	Seminoma of testis (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	311	143624	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_SEMINOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_TESTIS_SEMINOMA_EXALLC.gz
C3_THYMUS_EXALLC	Malignant neoplasm of thymus (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	93	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_THYMUS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_THYMUS_EXALLC.gz
C3_THYROID_FOLLICULAR_EXALLC	Follicular adenocarcinoma of thyroid gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	195	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_FOLLICULAR_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_FOLLICULAR_EXALLC.gz
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2311	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_GLAND_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_GLAND_EXALLC.gz
C3_THYROID_PAPILLARY_ADENO_EXALLC	Papillary adenocarcinoma of thyroid gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1741	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_PAPILLARY_ADENO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_THYROID_PAPILLARY_ADENO_EXALLC.gz
C3_TONSIL_BASETONGUE	Malignant cancer of tonsil and base of tongue	II Neoplasms, from cancer register (ICD-O-3)	602	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_TONSIL_BASETONGUE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_TONSIL_BASETONGUE.gz
C3_URETER_EXALLC	Malignant neoplasm of ureter (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	66	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_URETER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_URETER_EXALLC.gz
C3_URINARY_TRACT_EXALLC	Malignant neoplasm of urinary organs (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	3318	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_URINARY_TRACT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_URINARY_TRACT_EXALLC.gz
C3_VULVA_EXALLC	Malignant neoplasm of vulva (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	266	201494	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_VULVA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_VULVA_EXALLC.gz
CAMPYLOENTERITIS	Campylobacter enteritis	I Certain infectious and parasitic diseases (AB1_)	850	446913	gs://finngen-public-data-r11/summary_stats/finngen_R11_CAMPYLOENTERITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CAMPYLOENTERITIS.gz
CARDIAC_ARRHYTM	Cardiac arrhythmias	Comorbidities of COPD	82200	264612	gs://finngen-public-data-r11/summary_stats/finngen_R11_CARDIAC_ARRHYTM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CARDIAC_ARRHYTM.gz
CARDIOMYOPATHY_DRUGS_OTHER_EXTER_AGENTS	Cardiomyopathy due to drugs and other external agents	IX Diseases of the circulatory system (I9_)	62	453671	gs://finngen-public-data-r11/summary_stats/finngen_R11_CARDIOMYOPATHY_DRUGS_OTHER_EXTER_AGENTS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CARDIOMYOPATHY_DRUGS_OTHER_EXTER_AGENTS.gz
CD2_BENIGN_ADRENAL	Benign neoplasm: Adrenal gland	II Neoplasms from hospital discharges (CD2_)	2238	451495	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ADRENAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ADRENAL.gz
CD2_BENIGN_ANUS_ANAL_CANAL	Benign neoplasm: Anus and anal canal	II Neoplasms from hospital discharges (CD2_)	860	452873	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ANUS_ANAL_CANAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ANUS_ANAL_CANAL.gz
CD2_BENIGN_APPENDIX	Benign neoplasm: Appendix	II Neoplasms from hospital discharges (CD2_)	310	453423	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_APPENDIX.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_APPENDIX.gz
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	II Neoplasms from hospital discharges (CD2_)	4063	449670	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ASCENDING_COLON.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ASCENDING_COLON.gz
CD2_BENIGN_BLADDER	Benign neoplasm: Bladder	II Neoplasms from hospital discharges (CD2_)	286	453447	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BLADDER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BLADDER.gz
CD2_BENIGN_BONE_CARTILAGE	Benign neoplasm of bone and articular cartilage	II Neoplasms from hospital discharges (CD2_)	2965	450768	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_CARTILAGE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_CARTILAGE.gz
CD2_BENIGN_BONE_CARTILAGE_NOS	Benign neoplasm: Bone and articular cartilage, unspecified	II Neoplasms from hospital discharges (CD2_)	232	453501	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_CARTILAGE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_CARTILAGE_NOS.gz
CD2_BENIGN_BONE_LONG_LOWER	Benign neoplasm: Long bones of lower limb	II Neoplasms from hospital discharges (CD2_)	1081	452652	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_LONG_LOWER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_LONG_LOWER.gz
CD2_BENIGN_BONE_LOWER_JAW	Benign neoplasm: Lower jaw bone	II Neoplasms from hospital discharges (CD2_)	138	453595	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_LOWER_JAW.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_LOWER_JAW.gz
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER	Benign neoplasm: Scapula and long bones of upper limb	II Neoplasms from hospital discharges (CD2_)	322	453411	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER.gz
CD2_BENIGN_BONE_SHORT_LOWER	Benign neoplasm: Short bones of lower limb	II Neoplasms from hospital discharges (CD2_)	328	453405	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SHORT_LOWER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SHORT_LOWER.gz
CD2_BENIGN_BONE_SHORT_UPPER	Benign neoplasm: Short bones of upper limb	II Neoplasms from hospital discharges (CD2_)	491	453242	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SHORT_UPPER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SHORT_UPPER.gz
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	II Neoplasms from hospital discharges (CD2_)	301	453432	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SKULL_FACE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BONE_SKULL_FACE.gz
CD2_BENIGN_BRAIN_CNS	Benign neoplasm of brain and other parts of central nervous system	II Neoplasms from hospital discharges (CD2_)	2147	451586	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_CNS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_CNS.gz
CD2_BENIGN_BRAIN_INFRATENT	Benign neoplasm: Brain, infratentorial	II Neoplasms from hospital discharges (CD2_)	178	453555	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_INFRATENT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_INFRATENT.gz
CD2_BENIGN_BRAIN_NOS	Benign neoplasm: Brain, unspecified	II Neoplasms from hospital discharges (CD2_)	193	453540	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_NOS.gz
CD2_BENIGN_BRAIN_SUPRATENT	Benign neoplasm: Brain, supratentorial	II Neoplasms from hospital discharges (CD2_)	514	453219	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_SUPRATENT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRAIN_SUPRATENT.gz
CD2_BENIGN_BREAST	Benign neoplasm of breast	II Neoplasms from hospital discharges (CD2_)	4271	250347	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BREAST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BREAST.gz
CD2_BENIGN_BRONCHUS_LUNG	Benign neoplasm: Bronchus and lung	II Neoplasms from hospital discharges (CD2_)	403	453330	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRONCHUS_LUNG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_BRONCHUS_LUNG.gz
CD2_BENIGN_CAECUM	Benign neoplasm: Caecum	II Neoplasms from hospital discharges (CD2_)	3121	450612	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CAECUM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CAECUM.gz
CD2_BENIGN_CAROTIDBODY	Benign neoplasm: Carotid body	II Neoplasms from hospital discharges (CD2_)	80	453653	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CAROTIDBODY.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CAROTIDBODY.gz
CD2_BENIGN_CERVIX_UTERI	Other benign neoplasm of uterus: Cervix uteri	II Neoplasms from hospital discharges (CD2_)	180	254438	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CERVIX_UTERI.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CERVIX_UTERI.gz
CD2_BENIGN_CHOROID	Benign neoplasm: Choroid	II Neoplasms from hospital discharges (CD2_)	1764	451969	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CHOROID.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CHOROID.gz
CD2_BENIGN_CILIARY	Benign neoplasm: Ciliary body	II Neoplasms from hospital discharges (CD2_)	82	453651	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CILIARY.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CILIARY.gz
CD2_BENIGN_CNS_NOS	Benign neoplasm: Central nervous system, other parts/unspecified	II Neoplasms from hospital discharges (CD2_)	111	453622	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CNS_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CNS_NOS.gz
CD2_BENIGN_COLON	Benign neoplasm: Colon	II Neoplasms from hospital discharges (CD2_)	20424	433309	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLON.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLON.gz
CD2_BENIGN_COLON_NOS	Benign neoplasm: Colon, unspecified	II Neoplasms from hospital discharges (CD2_)	8548	445185	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLON_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLON_NOS.gz
CD2_BENIGN_COLORECANI	Benign neoplasm of colon, rectum, anus and anal canal	II Neoplasms from hospital discharges (CD2_)	25190	428543	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLORECANI.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_COLORECANI.gz
CD2_BENIGN_CONJUNCTIVA	Benign neoplasm: Conjunctiva	II Neoplasms from hospital discharges (CD2_)	1008	452725	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONJUNCTIVA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONJUNCTIVA.gz
CD2_BENIGN_CONNECTIVE_SOFT	Other benign neoplasms of connective and other soft tissue	II Neoplasms from hospital discharges (CD2_)	3520	450213	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNECTIVE_SOFT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNECTIVE_SOFT.gz
CD2_BENIGN_CONNSOFT_ABD	Benign neoplasm: Connective and other soft tissue of abdomen	II Neoplasms from hospital discharges (CD2_)	87	453646	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_ABD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_ABD.gz
CD2_BENIGN_CONNSOFT_PELVIS	Benign neoplasm: Connective and other soft tissue of pelvis	II Neoplasms from hospital discharges (CD2_)	74	453659	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_PELVIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_PELVIS.gz
CD2_BENIGN_CONNSOFT_THX	Benign neoplasm: Connective and other soft tissue of thorax	II Neoplasms from hospital discharges (CD2_)	131	453602	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_THX.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_THX.gz
CD2_BENIGN_CONNSOFT_TRUNK	Benign neoplasm: Connective and other soft tissue of trunk, unspecified	II Neoplasms from hospital discharges (CD2_)	193	453540	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_TRUNK.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_TRUNK.gz
CD2_BENIGN_CONNSOFT_UPPERLIMB	Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder	II Neoplasms from hospital discharges (CD2_)	1467	452266	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_UPPERLIMB.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CONNSOFT_UPPERLIMB.gz
CD2_BENIGN_CORPUS_UTERI	Other benign neoplasm of uterus: Corpus uteri	II Neoplasms from hospital discharges (CD2_)	219	254399	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CORPUS_UTERI.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CORPUS_UTERI.gz
CD2_BENIGN_CRANIAL_NERVE	Benign neoplasm: Cranial nerves	II Neoplasms from hospital discharges (CD2_)	870	452863	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CRANIAL_NERVE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_CRANIAL_NERVE.gz
CD2_BENIGN_DESCENDING_COLON	Benign neoplasm: Descending colon	II Neoplasms from hospital discharges (CD2_)	1958	451775	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DESCENDING_COLON.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DESCENDING_COLON.gz
CD2_BENIGN_DIGESTIVE_NOS	Benign neoplasm: Ill-defined sites within the digestive system	II Neoplasms from hospital discharges (CD2_)	182	453551	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DIGESTIVE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DIGESTIVE_NOS.gz
CD2_BENIGN_DUODENUM	Benign neoplasm: Duodenum	II Neoplasms from hospital discharges (CD2_)	748	452985	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DUODENUM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_DUODENUM.gz
CD2_BENIGN_EAR_NASAL_SINUS	Benign neoplasm: Middle ear, nasal cavity and accessory sinuses	II Neoplasms from hospital discharges (CD2_)	1273	452460	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_EAR_NASAL_SINUS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_EAR_NASAL_SINUS.gz
CD2_BENIGN_EAR_RESP	Benign neoplasm of middle ear and respiratory system	II Neoplasms from hospital discharges (CD2_)	2736	450997	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_EAR_RESP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_EAR_RESP.gz
CD2_BENIGN_ENDOCRINE_NOS	Benign neoplasm: Endocrine gland, other/unspecified	II Neoplasms from hospital discharges (CD2_)	105	453628	gs://finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ENDOCRINE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_CD2_BENIGN_ENDOCRINE_NOS.gz
